File ID,Vehicle 1 Manufacturer,Vehicle 1 Business Name,Vehicle 1 Year of Manufacturing,Vehicle 1 Make,Vehicle 1 Model,Location of Accident,City of Accident,County of Accident,State of Accident,ZIPCODE of Accident,Vehicle 1 was Moving,Vehicle 1 was Stopped in Traffic,Pedestrian Involved in Accident (w V1),Bicyclist involved in Accident (w V1),Any other involved entity (w V1),Number of Vehicles involved in Accident (w V1),Vehicle Damage,RB,LR1,LR2,LR3,RR1,RR2,RR3,LRP1,LRP2,LRP3,LRP4,RRP1,RRP2,RRP3,RRP4,FDS1,FDS2,FDS3,FDS4,FPS1,FPS2,FPS3,FPS4,LFC1,LFC2,LFC3,RFC1,RFC2,RFC3,FB,Vehicle 2 Model,Vehicle 2 Year of Manufacturing,Vehicle 2 was Moving,Vehicle 2 was Stopped in Traffic,Pedestrian Involved in Accident (w V2),Bicyclist involved in Accident (w V2),Any other involved entity (w V2),Number of Vehicles involved in Accident (w V2),Car Mode,Weather Vehicle 1,Weather Vehicle 2,Lighting Vehicle 1,Lighting Vehicle 2,Roadway Surface Vehicle 1,Roadway Surface Vehicle 2,Roadway Conditions Vehicle 1,Roadway Conditions Vehicle 2,Movement Preceding Collision Vehicle 1,Movement Preceding Collision Vehicle 2,Type of Collison Vehicle 1,Type of Collison Vehicle 2,Other Factors
cruise_032223_3.pdf,Cruise LLC,Cruise,2023,Cruise,AV,2654 Turk Boulevard,San Francisco,San Francisco,CA,94118,/#20,N/A,N/A,N/A,N/A, 3,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Smart Car (""Vehicle 2"")",2019,N/A,/#20,N/A,N/A,N/A,3,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Stopped,Rear End,Rear End,N/A
cruise_042223.pdf,Cruise LLC,Cruise,2022,Cruise,AV,810 10th St,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sedan,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Making Right Turn,Proceeding Straight,Rear End,Head-On,N/A
weride_050123.pdf,WeRide Corp,WeRide.ai,2023,NISSAN,LEAF,Bay St and Columbus Ave,San Francisco,San Francisco,CA,94133,N/A,/#20,N/A,N/A,N/A,1,WeRide Corp,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,Autonomous Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,CVC Sections Not Violated
apple_022123.pdf,Apple Inc.,Apple Inc.,2016,Lexus,RX 450h,Homestead Rd & Kennewick Dr,Sunnyvale,Santa Clara,CA,94087,/#20,N/A,N/A,N/A,N/A,1,Apple Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Making U turn,Other,Hit Object,Other,None Apparent
cruise_032223_1.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1695 Polk Street,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,/Yes,/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Raining,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Wet,Slippery,Construction on Roadway,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
apple_09292023.pdf,Apple Inc.,Apple Inc.,2017,Lexus,RX 450h,US 101S near Capitol Expressway,San Jose,Santa Clara,CA,95121,/#20,N/A,N/A,N/A,N/A,1,Apple Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Cloudy,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,Other,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,None Apparent
zoox_013023.pdf,"Zoox, Inc. dba Zoox Labs, Inc.",Zoox,2016,Toyota,Highlander,Intersection of Folsom Street and 2nd Street,San Francisco,San Francisco,CA,94107,N/A,/#20,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc.",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mitsubishi Outlander 4D ,2016,/#20,N/A,N/A,N/A,Vehicle,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,N/A
mercedesbenz_042623.pdf,"MERCEDES-BENZ RESESARCH & DEVELOPMENT NORTH AMERICA, INC.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",2021,MERCEDES-BENZ,S450 4MATIC,San Thomas Expressway & Central Expressway,SANTA CLARA,SANTA CLARA,CA,95051,N/A,/#20,N/A,N/A,N/A,1,"MERCEDES-BENZ RESESARCH & DEVELOPMENT NORTH AMERICA, INC.",/Yes,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PORSCHE CAYENNE,N/A,/#20,N/A,N/A,N/A,N/A,1,Conventional Mode,Wind,Wind,Daylight,Daylight,Dark,Slippery,No unusual conditions,No unusual conditions,Slowing/Stopping,Merging,Rear End,Head-On,N/A
cruise_032221_2.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1660 Sacramento Street,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tucson,2022,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Cloudy,Cloudy,Daylight,Daylight,Wet,Wet,No unusual conditions,No unusual conditions,Proceeding Straight,Parking,Head-On,Side Swipe,N/A
waymo_07222023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,13th Street east of Folsom Street,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kia EV6,N/A,N/A,/#20,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Backing,Stopped,Side Swipe,Other,N/A
apple_051123.pdf,Apple Inc.,Apple Inc.,2016,Lexus,RX 450h,Our Lady's Way & Great America Pkwy,Santa Clara,Santa Clara,CA,95054,N/A,/#20,N/A,N/A,N/A,2,Apple Inc.,/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Volkswagen Jetta,2019,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Slowing/Stopping,Rear End,Head-On,None Apparent
cruise_08172023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,2100 17th St,San Francisco,San Francisco,CA,94103,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Odyssey,1999,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Side Swipe,Side Swipe,N/A
waymo_09112023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Sansome Street near Vallejo Street,San Francisco,San Francisco,CA,94133,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Land Rover Range Rover,2012,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Proceeding Straight,Other,Side Swipe,N/A
zoox_020823.pdf,"Zoox, Inc. dba Zoox Labs, Inc. ",Zoox,2106,Toyota,Highlander,Embarcadero between Howard St. and Folsom St. ,San Francisco,San Francisco,CA,94105,N/A,/#20,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc. ",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nissan Frontier,N/A,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Rear End,N/A
waymo_060523.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,3911 3rd Street,San Francisco,San Francisco,CA,94124,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GMC,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Other,Broadside,N/A
waymo_022523_1.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-PACE,Noe Street at 25th Street,San Francisco,San Francisco,CA,94114,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Slippery,Slippery,No unusual conditions,No unusual conditions,Stopped,Xing into opposing lane,Side Swipe,Other,N/A
waymo_08242023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Michigan Avenue at Euclid Street,Santa Monica,Los Angeles,CA,90404,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dodge Charger GT Sedan 4D,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Slowing/Stopping,Other,Other,Rear End,N/A
cruise_07212023-a.pdf,Cruise LLC,Cruise,2022,Cruise,AV,425 McAllister Street,San Francisco,San Francisco,CA,94102,/#20,N/A,N/A,N/A,N/A, 3,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,/Yes,"Q60 (""Vehicle 2"")",N/A,/#20,N/A,N/A,N/A,N/A,3,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Head-On,Rear End,N/A
cruise_050423.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1798 Franklin St,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,/Yes,/Yes,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Vespa,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Slowing/Stopping,Proceeding Straight,Rear End,Head-On,N/A
zoox_021123.pdf,"Zoox, Inc. dba Zoox Labs, Inc. ",Zoox,2016,Toyota,Highlander,5th Street and Jesse Street,San Francisco,San Francisco,CA,94103,N/A,/#20,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc. ",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Volvo C70,2011,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Rear End,N/A
waymo_070323.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Hampshire Street at 21st Street,San Francisco,San Francisco,CA,94110,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,Toyota Avalon XLS,2002,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Parking,Side Swipe,Other,N/A
waymo_062923-1.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Jersey Street at Church Street,San Francisco,San Francisco,CA,94114,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford F-150,N/A,/#20,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
waymo_022523_2.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-PACE,350 Pacific Ave,San Francisco,San Francisco,CA,94111,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Entrering Traffic,Stopped,Side Swipe,Other,N/A
zoox_06182023.pdf,"Zoox, Inc. dba Zoox Labs Inc. ",Zoox,2016,Toyota ,Highlander,Montgomery and Pine Street,San Francisco,San Francisco,CA,94104,N/A,/#20,N/A,N/A,N/A,2,"Zoox, Inc. dba Zoox Labs Inc. ",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota 4runner,2018,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,N/A
waymo_031223.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Cesar Chavez Street at Mission Street,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Carolla SE,2012,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Raining,Raining,Dark w Street-lights,Dark w Street-lights,Wet,Wet,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
waymo_08022023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Bush Street at Polk Street,San Francisco,San Francisco,CA,94109,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Subaru Outback 2.5i Limited,2013,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
weride_08112023.pdf,WERIDE CORP,WERIDE,2023,Nissan,Leaf,Van Ness Ave between Eddy St and Turk St,San Francisco,San Francisco,CA,94109,N/A,N/A,N/A,N/A,N/A,2,WERIDE CORP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,Ford,1994,/#20,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Backing,Head-On,Rear End,CVC Sections Not Violated
waymo_050623.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Post Street at Webster Street,San Francisco,San Francisco,CA,94115,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,Honda Civic,2021,N/A,N/A,N/A,N/A,Parked,2,Autonomous Mode,Cloudy,Cloudy,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Other,Parking,Rear End,Other,N/A
cruise_07212023-b.pdf,Cruise LLC,Cruise,2022,Cruise,AV,425 McAllister Street,San Francisco,San Francisco,CA,94102,/#20,N/A,N/A,N/A,N/A, 3,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,/Yes,"Sedan (""Vehicle 3"")",N/A,/#20,N/A,N/A,N/A,N/A,3,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Head-On,Broadside,N/A
mercedes-benz_020223.pdf,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",2021,MERCEDES-BENZ,S-CLASS,605N HWY ,SANTA FE SPRINGS,LOS ANGELES,CA,90650,N/A,/#20,N/A,N/A,N/A,2,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FRHT TRUCK TRACTOR,2014,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,CVC Sections Not Violated
cruise_032323.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1452 Haight Street,San Francisco,San Francisco,CA,94117,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,/Yes,/Yes,/Yes,/Yes,/Yes,Bus,N/A,N/A,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Slowing/Stopping,Head-On,Rear End,N/A
mercedesbenz_08182023.pdf,"Mercedes-Benz Research & Development North America, Inc.","Mercedes-Benz Research & Development North America, Inc.",2021,Mercedes-Benz,S580,105W to 405S interchange,Los Angeles,Los Angeles,CA,90250,N/A,/#20,N/A,N/A,N/A,2,"Mercedes-Benz Research & Development North America, Inc.",/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chevrolet,2013,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Slippery,Slippery,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,None Apparent
cruise_09112023.pdf,Cruise LLC,Cruise,2022,Cruise,AV,215 Bush St,San Francisco,San Francisco,CA,94104,N/A,/#20,N/A,N/A,N/A,2 ,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,Delivery truck,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Side Swipe,Side Swipe,N/A
beepinc_08232023.pdf,"Beep, Inc.","Beep, Inc.",2018,Navya,ARMA,"9th St at Seven Seas Ave, Treasure Island",San Francisco ,San Francisco,CA,94130,/#20,N/A,N/A,N/A,Vehicle,2,"Beep, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,"Toyota, Corolla",2016,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Making Left Turn,Head-On,Broadside,N/A
weride_060823.pdf,WERIDE CORP,WeRide.ai,2019,Nissan,Leaf,E Trimble Rd between Junction Ave and Zanker Rd,San Jose,Santa Clara,CA,95134,N/A,/#20,N/A,N/A,N/A,2,WERIDE CORP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,/Yes,/Yes,Volvo,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Head-On,Rear End,CVC Sections Not Violated
waymo_08172023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Bayshore Boulevard near Jerrold Avenue,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Venza FWD V6,2009,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Changing Lanes,Other,Side Swipe,N/A
cruise_060923.pdf,Cruise LLC,Cruise,2022,Cruise,AV,2181 Harrison St,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transit Cargo Van,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Cloudy,Cloudy,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,N/A
